chapter,sense,lemma,sentence,sentence_start_char,sentence_end_char
33,SOUND,hear,"at hearing one has got a fortune; one begins to consider responsibilities, and to ponder business; on a base of steady satisfaction rise certain grave cares, and we contain ourselves, and brood over our bliss with a solemn brow.",11878,12108
33,SOUND,hear,"My uncle I had heard was dead—my only relative; ever since being made aware of his existence, I had cherished the hope of one day seeing him: now, I never should.",12192,12354
33,SIGHT,see,"My uncle I had heard was dead—my only relative; ever since being made aware of his existence, I had cherished the hope of one day seeing him: now, I never should.",12192,12354
33,TOUCH,feel,"It was a grand boon doubtless; and independence would be glorious—yes, I felt that—_that_ thought swelled my heart.",12451,12568
33,SIGHT,look,"“I thought Medusa had looked at you, and that you were turning to stone.",12621,12693
33,SOUND,breath,"This news actually took my breath for a moment: Mr. St. John, whom I had never heard laugh before, laughed now.",12974,13087
33,SOUND,hear,"This news actually took my breath for a moment: Mr. St. John, whom I had never heard laugh before, laughed now.",12974,13087
33,SMELL,breath,"This news actually took my breath for a moment: Mr. St. John, whom I had never heard laugh before, laughed now.",12974,13087
33,SIGHT,look,"“Well,” said he, “if you had committed a murder, and I had told you your crime was discovered, you could scarcely look more aghast.”",13087,13221
33,SIGHT,figure,“It is a large sum—don’t you think there is a mistake?” “No mistake at all.” “Perhaps you have read the figures wrong—it may be two thousand!”,13221,13367
33,TASTE,feast,I again felt rather like an individual of but average gastronomical powers sitting down to feast alone at a table spread with provisions for a hundred.,13426,13577
33,TOUCH,feel,I again felt rather like an individual of but average gastronomical powers sitting down to feast alone at a table spread with provisions for a hundred.,13426,13577
33,SIGHT,look,"“If it were not such a very wild night,” he said, “I would send Hannah down to keep you company: you look too desperately miserable to be left alone.",13621,13770
33,SOUND,rattle,Again the latch rattled.,14300,14326
33,SIGHT,look,He looked rather embarrassed.,14696,14727
33,TOUCH,cold,"And I am a hard woman,—impossible to put off “And then,” he pursued, “I am cold: no fervour infects me.”",15150,15257
33,SIGHT,see,I remember now seeing the letter E. comprised in your initials written in books you have at different times lent me; but I never asked for what name it stood.,15942,16100
33,SOUND,breath,"“Do let me speak,” I said; “let me have one moment to draw breath and reflect.”",17414,17493
33,SMELL,breath,"“Do let me speak,” I said; “let me have one moment to draw breath and reflect.”",17414,17493
33,SIGHT,look,"I paused—he stood before me, hat in hand, looking composed enough.",17494,17560
33,SIGHT,survey,I surveyed him.,17903,17918
33,SIGHT,look,"The two girls, on whom, kneeling down on the wet ground, and looking through the low, latticed window of Moor House kitchen, I had gazed with so bitter a mixture of interest and despair, were my near kinswomen; and the young and stately gentleman who had found me almost dying at his threshold was my blood relation.",18145,18462
33,SIGHT,gaze,"The two girls, on whom, kneeling down on the wet ground, and looking through the low, latticed window of Moor House kitchen, I had gazed with so bitter a mixture of interest and despair, were my near kinswomen; and the young and stately gentleman who had found me almost dying at his threshold was my blood relation.",18145,18462
33,SIGHT,look,"I looked at the blank wall: it seemed a sky thick with ascending stars,—every one lit me to a purpose or delight.",19519,19632
33,SIGHT,light,"I looked at the blank wall: it seemed a sky thick with ascending stars,—every one lit me to a purpose or delight.",19519,19632
33,SIGHT,look,"How I looked while these ideas were taking my spirit by storm, I cannot tell; but I perceived soon that Mr. Rivers had placed a chair behind me, and was gently attempting to make me sit down on it.",20163,20360
33,SIGHT,perceive,"How I looked while these ideas were taking my spirit by storm, I cannot tell; but I perceived soon that Mr. Rivers had placed a chair behind me, and was gently attempting to make me sit down on it.",20163,20360
33,SIGHT,see,"You cannot fail to see that twenty thousand pounds, the sum in question, divided equally between the nephew and three nieces of our uncle, will give five thousand to each? What I want is, that you should write to your sisters and tell them of the fortune that has accrued to them.”",21411,21694
33,SIGHT,view,"“To you, you mean.” “I have intimated my view of the case: I am incapable of taking any other.",21694,21789
33,SIGHT,regard,"“This is acting on first impulses; you must take days to consider such a matter, ere your word can be regarded as valid.” “Oh!",22418,22545
33,SIGHT,see,"if all you doubt is my sincerity, I am easy: you see the justice of the case?” “I _do_ see a certain justice; but it is contrary to all custom.",22546,22691
33,SIGHT,see,"if all you doubt is my sincerity, I am easy: you see the justice of the case?” “I _do_ see a certain justice; but it is contrary to all custom.",22546,22691
33,SIGHT,glimpse,"Were you to argue, object, and annoy me for a year, I could not forego the delicious pleasure of which I have caught a glimpse—that of repaying, in part, a mighty obligation, and winning to myself lifelong friends.”",23101,23318
33,SIGHT,form,"“You think so now,” rejoined St. John, “because you do not know what it is to possess, nor consequently to enjoy wealth: you cannot form a notion of the importance twenty thousand pounds would give you; of the place it would enable you to take in society; of the prospects it would open to you: you cannot—” “And you,” I interrupted, “cannot at all imagine the craving I have for fraternal and sisterly love.",23318,23727
33,SIGHT,prospect,"“You think so now,” rejoined St. John, “because you do not know what it is to possess, nor consequently to enjoy wealth: you cannot form a notion of the importance twenty thousand pounds would give you; of the place it would enable you to take in society; of the prospects it would open to you: you cannot—” “And you,” I interrupted, “cannot at all imagine the craving I have for fraternal and sisterly love.",23318,23727
33,TASTE,gorge,"I, wealthy—gorged with gold I never earned and do not merit!",24088,24148
33,SIGHT,contemplate,"“But, Jane, your aspirations after family ties and domestic happiness may be realised otherwise than by the means you contemplate: you may marry.”",24237,24385
33,TOUCH,feel,"“That is saying too much: such hazardous affirmations are a proof of the excitement under which you labour.” “It is not saying too much: I know what I feel, and how averse are my inclinations to the bare thought of marriage.",24458,24683
33,SIGHT,regard,No one would take me for love; and I will not be regarded in the light of a mere money speculation.,24684,24783
33,SIGHT,light,No one would take me for love; and I will not be regarded in the light of a mere money speculation.,24684,24783
33,TASTE,taste,You too have principle and mind: your tastes and habits resemble Diana’s and Mary’s; your presence is always agreeable to me; in your conversation I have already for some time found a salutary solace.,25223,25423
33,TOUCH,feel,"I feel I can easily and naturally make room in my heart for you, as my third and youngest sister.”",25424,25524
33,SIGHT,regard,"I need not narrate in detail the further struggles I had, and arguments I used, to get matters regarding the legacy settled as I wished.",25873,26009
33,SIGHT,see,"My task was a very hard one; but, as I was absolutely resolved—as my cousins saw at length that my mind was really and immutably fixed on making a just division of the property—as they must in their own hearts have felt the equity of the intention; and must, besides, have been innately conscious that in my place they would have done precisely what I wished to do—they yielded at length so far as to consent to put the affair to arbitration.",26010,26452
