chapter,sense,lemma,sentence,sentence_start_char,sentence_end_char
37,SOUND,sigh,"Mr. Rochester turned mechanically to _see_ what the commotion was: but as he _saw_ nothing, he returned and sighed.",7402,7519
37,SOUND,listen,"He checked the water on its way to his lips, and seemed to listen: he drank, and put the glass down.",7710,7810
37,SOUND,sound,"What sweet madness has seized me?” “No delusion—no madness: your mind, sir, is too strong for delusion, your health too sound for frenzy.”",8438,8579
37,SOUND,voice,Is it only a voice?,8606,8625
37,SOUND,voice,"This is her shape—this is her size—” “And this her voice,” I added.",9091,9159
37,SOUND,voice,"Besides, there is that peculiar voice of hers, so animating and piquant, as well as soft: it cheers my withered heart; it puts life into it.—What, Janet!",10918,11071
37,SOUND,sigh,He replied not: he seemed serious—abstracted; he sighed; he half-opened his lips as if to speak: he closed them again.,11885,12003
37,SOUND,hear,"No—I have touched you, heard you, felt the comfort of your presence—the sweetness of your consolation: I cannot give up these joys.",12668,12799
37,SOUND,hear,"“Can you see me?” “No, my fairy: but I am only too thankful to hear and feel you.” “When do you take supper?” “I never take supper.”",15329,15466
37,SOUND,voice,"I stretched my hand to take a glass of water from a hireling, and it was given me by you: I asked a question, expecting John’s wife to answer me, and your voice spoke at my ear.” “Because I had come in, in Mary’s stead, with the tray.”",16993,17231
37,SOUND,hear,"“I see I have the means of fretting him out of his melancholy for some time to come.” Very early the next morning I heard him up and astir, wandering from one room to another.",20101,20277
37,SOUND,hear,As soon as Mary came down I heard the question: “Is Miss Eyre here?”,20278,20346
37,SOUND,hear,"I heard one of your kind an hour ago, singing high over the wood: but its song had no music for me, any more than the rising sun had rays.",21489,21627
37,SOUND,melody,All the melody on earth is concentrated in my Jane’s tongue to my ear (I am glad it is not naturally a silent one): all the sunshine I can feel is in her presence.”,21628,21794
37,SOUND,hear,"The water stood in my eyes to hear this avowal of his dependence; just as if a royal eagle, chained to a perch, should be forced to entreat a sparrow to become its purveyor.",21794,21967
37,SOUND,hear,Let me hear now.”,23112,23131
37,SOUND,hear,"He means well: but you shrug your shoulders to hear him talk?” “He talks little, sir: what he does say is ever to the point.",25007,25132
37,SOUND,tone,"“Jane, I ever like your tone of voice: it still renews hope, it sounds so truthful.",29462,29545
37,SOUND,voice,"“Jane, I ever like your tone of voice: it still renews hope, it sounds so truthful.",29462,29545
37,SOUND,sound,"“Jane, I ever like your tone of voice: it still renews hope, it sounds so truthful.",29462,29545
37,SOUND,hear,"When I hear it, it carries me back a year.",29546,29588
37,SOUND,murmur,he murmured regretfully.,31085,31111
37,SOUND,hear,"If any listener had heard me, he would have thought me mad: I pronounced them with such frantic energy.”",37353,37459
37,SOUND,hear,"You will think me superstitious,—some superstition I have in my blood, and always had: nevertheless, this is true—true at least it is that I heard what I now relate.",37594,37761
37,SOUND,voice,"a voice—I cannot tell whence the voice came, but I know whose voice it was—replied, ‘I am coming: wait for me;’ and a moment after, went whispering on the wind the words—‘Where are you?’ “I’ll tell you, if I can, the idea, the picture these words opened to my mind: yet it is difficult to express what I want to express.",37797,38119
37,SOUND,voice,"a voice—I cannot tell whence the voice came, but I know whose voice it was—replied, ‘I am coming: wait for me;’ and a moment after, went whispering on the wind the words—‘Where are you?’ “I’ll tell you, if I can, the idea, the picture these words opened to my mind: yet it is difficult to express what I want to express.",37797,38119
37,SOUND,voice,"a voice—I cannot tell whence the voice came, but I know whose voice it was—replied, ‘I am coming: wait for me;’ and a moment after, went whispering on the wind the words—‘Where are you?’ “I’ll tell you, if I can, the idea, the picture these words opened to my mind: yet it is difficult to express what I want to express.",37797,38119
37,SOUND,whisper,"a voice—I cannot tell whence the voice came, but I know whose voice it was—replied, ‘I am coming: wait for me;’ and a moment after, went whispering on the wind the words—‘Where are you?’ “I’ll tell you, if I can, the idea, the picture these words opened to my mind: yet it is difficult to express what I want to express.",37797,38119
37,SOUND,sound,"Ferndean is buried, as you see, in a heavy wood, where sound falls dull, and dies unreverberating.",38119,38217
37,SOUND,hear,‘Where are you?’ seemed spoken amongst mountains; for I heard a hill-sent echo repeat the words.,38218,38314
37,SOUND,echo,‘Where are you?’ seemed spoken amongst mountains; for I heard a hill-sent echo repeat the words.,38218,38314
37,SOUND,listen,"I listened to Mr. Rochester’s narrative, but made no disclosure in return.",38829,38903
37,SOUND,voice,"“You cannot now wonder,” continued my master, “that when you rose upon me so unexpectedly last night, I had difficulty in believing you any other than a mere voice and vision, something that would melt to silence and annihilation, as the midnight whisper and mountain echo had melted before.",39274,39565
37,SOUND,whisper,"“You cannot now wonder,” continued my master, “that when you rose upon me so unexpectedly last night, I had difficulty in believing you any other than a mere voice and vision, something that would melt to silence and annihilation, as the midnight whisper and mountain echo had melted before.",39274,39565
37,SOUND,echo,"“You cannot now wonder,” continued my master, “that when you rose upon me so unexpectedly last night, I had difficulty in believing you any other than a mere voice and vision, something that would melt to silence and annihilation, as the midnight whisper and mountain echo had melted before.",39274,39565
37,SOUND,note,I put into his hand a five-pound note.,41912,41950
37,SOUND,hear,"Without waiting to hear more, I left the kitchen.",41951,42000
37,SOUND,sound,"As she grew up, a sound English education corrected in a great measure her French defects; and when she left school, I found in her a pleasing and obliging companion: docile, good-tempered, and well-principled.",44170,44380
37,SOUND,sound,"He saw nature—he saw books through me; and never did I weary of gazing for his behalf, and of putting into words the effect of field, tree, town, river, cloud, sunbeam—of the landscape before us; of the weather round us—and impressing by sound on his ear what light could no longer stamp on his eye.",45863,46162
